url,domain,url_len,count_dot,count_hyphen,has_at,has_ip,domain_len,tld_len,count_digits,https,num_subdirs,forms_count,password_field,external_resources,domain_age_days,dns_ttl,registrar_len,contains_login_words,label
https://www.sub77.secure516.ca/p81/p283/p112?q=3046,sub77.secure516.ca,51,3,0,0,0,18,2,17,1,3,1,0,2,2084,6051,6,1,1
http://www.pay495.ru?q=1406,pay495.ru,27,2,0,0,0,9,2,7,0,0,0,0,3,1107,4135,7,1,1
https://www.sub10.facebook284.es?q=5450,sub10.facebook284.es,39,3,0,0,0,20,2,9,1,0,0,0,4,607,4214,5,0,1
https://www.sub84.pay477.jp/p838/p308/p738/p571?q=2194,sub84.pay477.jp,54,3,0,0,0,15,2,21,1,4,0,0,2,27,5371,12,1,1
https://www.sub10.login580.jp/p253,sub10.login580.jp,34,3,0,0,0,17,2,8,1,1,0,0,4,1674,4995,7,1,1
https://www.sub9.ebay991.cn/p360/p657,sub9.ebay991.cn,37,3,0,0,0,15,2,10,1,2,0,0,3,358,5260,3,0,1
https://www.amazon889.br/p526/p208/p799/p410?q=4552,amazon889.br,51,2,0,0,0,12,2,19,1,4,0,0,2,42,4672,12,0,0
http://www.sub68.facebook459.jp/p458/p281?q=7399,sub68.facebook459.jp,48,3,0,0,0,20,2,15,0,2,0,0,3,1273,4899,9,0,1
https://www.bank841.io?q=4947,bank841.io,29,2,0,0,0,10,2,7,1,0,1,0,3,1315,1191,11,0,0
https://www.sub23.shop534.ru/p811/p667/p656/p297?q=3497,sub23.shop534.ru,55,3,0,0,0,16,2,21,1,4,1,0,2,1052,2693,3,0,0
https://www.sub2.site936159.us/p505/p318/p613/p15?q=6777,sub2.site936159.us,56,3,0,0,0,18,2,22,1,4,0,0,2,1556,5365,4,0,1
https://www.sub87.bank739.uk/p272/p717,sub87.bank739.uk,38,3,0,0,0,16,2,11,1,2,0,0,3,1733,4090,10,0,1
https://www.sub99.ssl413.in/p575/p555,sub99.ssl413.in,37,3,0,0,0,15,2,11,1,2,1,0,4,762,5174,6,0,1
https://www.sub49.update485.cn/p812/p184/p912/p591?q=5526,sub49.update485.cn,57,3,0,0,0,18,2,21,1,4,0,0,3,776,3735,7,0,0
https://www.sub48.login504.uk/p728/p303?q=983,sub48.login504.uk,45,3,0,0,0,17,2,14,1,2,1,0,1,853,4004,5,1,1
https://www.google392.ru/p847?q=4434,google392.ru,36,2,0,0,0,12,2,10,1,1,0,1,2,1281,2701,9,0,1
https://www.sub90.facebook506.fr/p207/p613,sub90.facebook506.fr,42,3,0,0,0,20,2,11,1,2,1,0,2,1286,2133,10,0,0
https://www.sub18.shop719.io?q=5680,sub18.shop719.io,35,3,0,0,0,16,2,9,1,0,0,0,3,2261,3485,5,0,1
https://www.sub88.amazon463.co/p2/p453/p659?q=9746,sub88.amazon463.co,50,3,0,0,0,18,2,16,1,3,0,0,2,932,6304,6,0,1
https://www.shop91.ca?q=35,shop91.ca,26,2,0,0,0,9,2,4,1,0,1,0,2,68,3170,12,0,0
https://www.sub70.ebay291.co/p96,sub70.ebay291.co,32,3,0,0,0,16,2,7,1,1,0,0,3,995,4402,3,0,1
https://www.sub88.google752.co/p125/p215/p531?q=1231,sub88.google752.co,52,3,0,0,0,18,2,18,1,3,0,0,3,269,3772,14,0,1
https://www.sub22.account26.in/p210/p262/p473,sub22.account26.in,45,3,0,0,0,18,2,13,1,3,0,0,1,2027,3031,7,1,1
https://www.secure936.us,secure936.us,24,2,0,0,0,12,2,3,1,0,0,0,4,2052,3426,15,1,1
https://www.sub19.amazon87.com/p185?q=5722,sub19.amazon87.com,42,3,0,0,0,18,3,11,1,1,0,0,2,300,2673,13,0,0
https://www.sub96.microsoft421.net/p341?q=5121,sub96.microsoft421.net,46,3,0,0,0,22,3,12,1,1,0,0,3,542,2127,4,0,0
https://www.shop970.br/p560/p433,shop970.br,32,2,0,0,0,10,2,9,1,2,1,0,3,694,1228,12,0,1
https://www.sub16.ebay466.com/p689/p767,sub16.ebay466.com,39,3,0,0,0,17,3,11,1,2,1,0,2,992,1091,4,0,0
https://www.sub36.ebay533.za/p940/p895/p13,sub36.ebay533.za,42,3,0,0,0,16,2,13,1,3,0,0,2,2181,5256,9,0,1
https://www.ssl858.org/p127/p791/p914/p462?q=9655,ssl858.org,49,2,0,0,0,10,3,19,1,4,0,0,2,1100,3084,11,0,0
https://www.sub66.site573454.us/p356/p436/p714,sub66.site573454.us,46,3,0,0,0,19,2,17,1,3,0,0,3,895,4534,6,0,1
https://www.update979.in/p423/p53/p205/p223?q=2567,update979.in,50,2,0,0,0,12,2,18,1,4,0,0,2,113,2029,10,0,1
http://www.sub40.shop175.uk/p144/p730,sub40.shop175.uk,37,3,0,0,0,16,2,11,0,2,0,0,2,1009,2164,10,0,1
https://www.sub89.paypal9.net/p15/p598?q=3995,sub89.paypal9.net,45,3,0,0,0,17,3,12,1,2,1,0,4,1326,4579,11,1,1
https://www.ssl323.co,ssl323.co,21,2,0,0,0,9,2,3,1,0,0,0,3,102,3000,8,0,1
http://www.ssl438.uk/p426/p90/p191/p506?q=2104,ssl438.uk,46,2,0,0,0,9,2,18,0,4,0,1,0,1746,5618,5,0,0
https://www.sub56.ebay981.uk/p790/p936,sub56.ebay981.uk,38,3,0,0,0,16,2,11,1,2,0,0,3,957,1893,8,0,0
https://www.facebook312.in/p634/p119/p117?q=959,facebook312.in,47,2,0,0,0,14,2,15,1,3,0,0,3,1213,6857,5,0,0
http://www.sub45.bank232.us/p5/p431/p808?q=3156,sub45.bank232.us,47,3,0,0,0,16,2,16,0,3,0,0,2,1777,5274,6,0,0
https://www.amazon13.com/p50/p153?q=4735,amazon13.com,40,2,0,0,0,12,3,11,1,2,0,0,2,998,2319,13,0,1
https://www.sub18.shop701.ca,sub18.shop701.ca,28,3,0,0,0,16,2,5,1,0,0,0,2,194,5774,8,0,1
http://www.sub95.microsoft522.co/p315/p734/p601,sub95.microsoft522.co,47,3,0,0,0,21,2,14,0,3,0,1,4,1209,3895,3,0,0
https://www.login380.com?q=5970,login380.com,31,2,0,0,0,12,3,7,1,0,1,0,3,548,2569,3,1,1
https://www.sub23.apple62.co/p401/p910/p82/p271,sub23.apple62.co,47,3,0,0,0,16,2,15,1,4,0,0,2,350,4509,10,0,0
https://www.apple263.br/p758,apple263.br,28,2,0,0,0,11,2,6,1,1,1,0,4,852,1793,12,0,0
https://www.ebay249.au/p36/p944/p833?q=462,ebay249.au,42,2,0,0,0,10,2,14,1,3,0,0,4,1477,2461,10,0,0
https://www.sub29.microsoft934.us/p86/p86/p293,sub29.microsoft934.us,46,3,0,0,0,21,2,12,1,3,1,1,2,1795,4682,14,0,1
https://www.sub70.pay25.uk/p603?q=2626,sub70.pay25.uk,38,3,0,0,0,14,2,11,1,1,1,1,3,2167,5208,11,1,1
https://www.sub40.amazon413.ca/p137/p999/p112/p787,sub40.amazon413.ca,50,3,0,0,0,18,2,17,1,4,1,0,2,314,2031,10,0,1
https://www.sub11.paypal267.au/p493/p270/p578?q=7123,sub11.paypal267.au,52,3,0,0,0,18,2,18,1,3,0,0,2,1349,2699,8,1,1
https://www.sub16.login712.in/p338/p540?q=3438,sub16.login712.in,46,3,0,0,0,17,2,15,1,2,0,0,2,1216,3965,14,1,0
http://www.shop907.br/p200/p146/p861/p697?q=273,shop907.br,47,2,0,0,0,10,2,18,0,4,0,0,3,501,4092,15,0,1
https://www.facebook34.io/p252/p320,facebook34.io,35,2,0,0,0,13,2,8,1,2,0,0,3,626,6134,7,0,0
https://www.sub48.amazon993.br/p862/p993/p930?q=664,sub48.amazon993.br,51,3,0,0,0,18,2,17,1,3,0,0,3,1085,3217,4,0,0
https://www.sub66.microsoft398.es/p855?q=9955,sub66.microsoft398.es,45,3,0,0,0,21,2,12,1,1,0,0,0,746,4729,9,0,1
http://www.sub99.bank460.br/p679,sub99.bank460.br,32,3,0,0,0,16,2,8,0,1,0,0,2,2324,3308,15,0,0
https://www.sub92.account959.co?q=683,sub92.account959.co,37,3,0,0,0,19,2,8,1,0,0,0,5,1683,5835,8,1,1
http://www.sub62.ssl96.ru/p186/p471/p190,sub62.ssl96.ru,40,3,0,0,0,14,2,13,0,3,0,0,4,1788,4642,5,0,0
https://www.sub59.account664.cn/p736/p191?q=5523,sub59.account664.cn,48,3,0,0,0,19,2,15,1,2,0,0,4,591,2412,5,1,0
https://www.account216.in/p689/p159/p332/p161?q=6491,account216.in,52,2,0,0,0,13,2,19,1,4,0,0,3,97,5530,5,1,1
https://www.sub58.shop945.za?q=2674,sub58.shop945.za,35,3,0,0,0,16,2,9,1,0,2,0,1,1465,3838,5,0,1
https://www.pay650.au/p993/p956,pay650.au,31,2,0,0,0,9,2,9,1,2,1,0,4,1691,3967,5,1,1
https://www.site975779.ca/p460/p698/p947/p904,site975779.ca,45,2,0,0,0,13,2,18,1,4,0,0,2,726,1522,13,0,1
http://www.ebay275.br/p973?q=6189,ebay275.br,33,2,0,0,0,10,2,10,0,1,0,0,3,496,4017,13,0,1
https://www.sub3.amazon372.com/p486/p981/p137/p944?q=5723,sub3.amazon372.com,57,3,0,0,0,18,3,20,1,4,0,0,1,94,5984,5,0,1
https://www.sub63.amazon353.jp/p515/p330/p398/p277?q=5224,sub63.amazon353.jp,57,3,0,0,0,18,2,21,1,4,0,0,3,1297,4174,7,0,1
https://www.sub1.bank98.co/p357/p108/p615,sub1.bank98.co,41,3,0,0,1,14,2,12,1,3,0,0,2,1066,3591,12,0,1
https://www.account742.co/p580/p537,account742.co,35,2,0,0,0,13,2,9,1,2,4,0,1,1823,3034,15,1,1
https://www.sub45.ssl387.uk/p605/p931/p912/p971,sub45.ssl387.uk,47,3,0,0,0,15,2,17,1,4,0,0,2,2039,4752,15,0,0
https://www.secure907.au/p864,secure907.au,29,2,0,0,0,12,2,6,1,1,0,0,1,1805,3628,6,1,0
https://www.sub69.shop271.ru/p785/p573/p618/p916?q=9657,sub69.shop271.ru,55,3,0,0,0,16,2,21,1,4,0,0,2,1090,3308,4,0,1
http://www.sub43.login283.cn/p646/p754/p526,sub43.login283.cn,43,3,0,0,0,17,2,14,0,3,2,0,3,310,3743,3,1,1
https://www.sub99.paypal10.uk/p729/p352,sub99.paypal10.uk,39,3,0,0,1,17,2,10,1,2,1,0,5,741,2209,11,1,1
https://www.microsoft334.au/p679?q=2886,microsoft334.au,39,2,0,0,0,15,2,10,1,1,0,0,3,571,4213,14,0,1
https://www.sub30.pay891.au/p463/p647/p596/p443?q=4773,sub30.pay891.au,54,3,0,0,0,15,2,21,1,4,0,0,5,957,3844,7,1,0
https://www.paypal773.co/p502/p704/p921,paypal773.co,39,2,0,0,0,12,2,12,1,3,0,0,2,1442,4104,9,1,0
http://www.update443.fr/p36/p64?q=7847,update443.fr,38,2,0,0,0,12,2,11,0,2,0,0,2,634,3870,6,0,0
https://www.microsoft399.cn,microsoft399.cn,27,2,0,0,0,15,2,3,1,0,0,0,3,462,4294,3,0,0
https://www.pay593.ca?q=3074,pay593.ca,28,2,0,0,0,9,2,7,1,0,0,0,2,1122,4821,9,1,1
https://www.ssl715.ru/p440/p235/p961/p822?q=6246,ssl715.ru,48,2,0,0,0,9,2,19,1,4,0,0,4,746,4654,14,0,0
https://www.microsoft817.za?q=7451,microsoft817.za,34,2,0,0,0,15,2,7,1,0,1,0,4,629,3106,7,0,0
https://www.sub74.paypal971.za/p786?q=1219,sub74.paypal971.za,42,3,0,0,0,18,2,12,1,1,0,0,3,1580,5327,13,1,0
https://www.apple315.ru/p760/p699/p873,apple315.ru,38,2,0,0,0,11,2,12,1,3,1,0,2,1854,3493,5,0,1
https://www.apple195.com/p700/p146,apple195.com,34,2,0,0,0,12,3,9,1,2,1,0,2,947,1548,15,0,1
http://www.sub71.google434.jp/p44/p704/p467?q=7260,sub71.google434.jp,50,3,0,0,0,18,2,17,0,3,0,0,1,1899,3363,8,0,1
https://www.sub12.bank645.io?q=3776,sub12.bank645.io,35,3,0,0,0,16,2,9,1,0,0,0,4,611,3373,13,0,0
https://www.secure77.in/p511/p374,secure77.in,33,2,0,0,0,11,2,8,1,2,0,0,1,2401,4587,10,1,0
http://www.sub67.amazon739.ca?q=1170,sub67.amazon739.ca,36,3,0,0,0,18,2,9,0,0,0,0,4,1683,4255,4,0,1
https://www.sub8.ssl427.es/p701/p85,sub8.ssl427.es,35,3,0,0,0,14,2,9,1,2,0,1,5,882,4807,4,0,0
https://www.sub29.pay667.org/p277/p784/p679/p332,sub29.pay667.org,48,3,0,0,0,16,3,17,1,4,0,0,4,89,5630,5,1,1
https://www.ssl956.au/p165/p803/p715/p275,ssl956.au,41,2,0,0,0,9,2,15,1,4,0,1,3,1049,4546,8,0,1
https://www.bank183.fr/p378?q=8215,bank183.fr,34,2,0,0,0,10,2,10,1,1,1,0,4,1271,3199,4,0,0
https://www.amazon520.za,amazon520.za,24,2,0,0,0,12,2,3,1,0,1,0,1,670,2942,4,0,0
https://www.sub83.bank252.au/p22/p102/p133,sub83.bank252.au,42,3,0,0,0,16,2,13,1,3,0,0,2,154,3020,7,0,1
https://www.microsoft203.de/p881/p312,microsoft203.de,37,2,0,0,0,15,2,9,1,2,0,0,4,306,3564,9,0,1
http://www.sub41.facebook52.ru?q=9477,sub41.facebook52.ru,37,3,0,0,0,19,2,8,0,0,0,0,3,1078,2117,10,0,1
https://www.sub25.microsoft470.ca/p361?q=290,sub25.microsoft470.ca,44,3,0,0,0,21,2,11,1,1,0,0,3,981,3270,15,0,1
https://www.sub94.ebay314.au/p460/p436/p946?q=6690,sub94.ebay314.au,50,3,0,0,0,16,2,18,1,3,0,0,3,591,3998,10,0,0
http://www.update272.ca/p990/p941,update272.ca,33,2,0,0,0,12,2,9,0,2,1,0,4,251,5540,12,0,1
https://www.apple592.de/p160,apple592.de,28,2,0,0,0,11,2,6,1,1,0,0,2,366,1874,11,0,1
https://www.sub26.apple23.net/p18/p478/p914,sub26.apple23.net,43,3,0,0,0,17,3,12,1,3,0,0,2,1646,2450,14,0,0
https://www.paypal534.co/p313,paypal534.co,29,2,0,0,0,12,2,6,1,1,1,0,2,77,1575,5,1,1
https://www.sub43.paypal447.fr/p319/p927/p159/p21?q=4386,sub43.paypal447.fr,56,3,0,0,0,18,2,20,1,4,0,0,3,208,3103,9,1,1
http://www.ebay391.jp/p909/p48?q=4746,ebay391.jp,37,2,0,0,0,10,2,12,0,2,0,0,4,424,2849,14,0,1
https://www.amazon270.in/p978/p824/p409,amazon270.in,39,2,0,0,0,12,2,12,1,3,0,0,1,832,5723,3,0,1
https://www.ssl185.co/p335,ssl185.co,26,2,0,0,0,9,2,6,1,1,2,0,3,1364,1644,3,0,1
http://www.site983401.ru/p715/p820/p110?q=6960,site983401.ru,46,2,0,0,0,13,2,19,0,3,0,0,3,1079,2589,9,0,1
https://www.sub36.bank658.es/p408/p45/p713,sub36.bank658.es,42,3,0,0,0,16,2,13,1,3,2,0,3,708,3268,3,0,0
http://www.sub52.ebay881.io/p50/p991/p296/p368?q=2675,sub52.ebay881.io,53,3,0,0,0,16,2,20,0,4,0,1,2,1313,2358,6,0,0
https://www.sub29.pay964.cn/p133/p138/p271/p132?q=8069,sub29.pay964.cn,54,3,0,0,0,15,2,21,1,4,0,0,2,1227,2907,7,1,1
https://www.secure964.cn?q=3248,secure964.cn,31,2,0,0,0,12,2,7,1,0,0,0,3,747,3921,7,1,0
https://www.site636771.io/p371/p937,site636771.io,35,2,0,0,0,13,2,12,1,2,0,0,5,385,3128,10,0,1
https://www.sub73.bank595.org,sub73.bank595.org,29,3,0,0,0,17,3,5,1,0,1,1,4,2222,3502,10,0,0
https://www.microsoft351.au/p664/p61?q=492,microsoft351.au,42,2,0,0,0,15,2,11,1,2,0,0,2,754,4304,7,0,1
https://www.sub44.bank897.us/p228,sub44.bank897.us,33,3,0,0,0,16,2,8,1,1,0,0,1,37,4394,13,0,1
http://www.ssl439.br/p454?q=285,ssl439.br,31,2,0,0,0,9,2,9,0,1,0,0,3,1244,3380,7,0,0
https://www.update862.net/p539/p439?q=5915,update862.net,42,2,0,0,1,13,3,13,1,2,0,0,2,275,3770,7,0,1
https://www.sub46.ssl818.ca/p515/p294/p283,sub46.ssl818.ca,42,3,0,0,0,15,2,14,1,3,0,0,3,1979,3764,6,0,1
https://www.sub39.bank850.jp/p285/p234/p195/p499,sub39.bank850.jp,48,3,0,0,0,16,2,17,1,4,0,0,1,194,2896,10,0,0
https://www.sub99.update387.de/p307/p522/p998,sub99.update387.de,45,3,0,0,0,18,2,14,1,3,0,0,3,1581,2846,6,0,0
https://www.update617.net/p295/p571/p165/p147,update617.net,45,2,0,0,0,13,3,15,1,4,0,1,2,1792,3339,11,0,0
http://www.sub46.amazon397.de/p100/p572?q=9262,sub46.amazon397.de,46,3,0,0,0,18,2,15,0,2,0,0,3,755,1524,7,0,1
https://www.sub54.shop289.ru?q=1274,sub54.shop289.ru,35,3,0,0,0,16,2,9,1,0,0,0,3,1298,4761,10,0,0
http://www.paypal483.com,paypal483.com,24,2,0,0,0,13,3,3,0,0,0,0,3,1380,6635,10,1,0
http://www.secure204.ca/p710/p960,secure204.ca,33,2,0,0,0,12,2,9,0,2,0,0,3,2387,4061,5,1,0
https://www.login783.jp/p981/p44/p869/p494?q=5167,login783.jp,49,2,0,0,0,11,2,18,1,4,0,0,4,1575,4795,7,1,1
https://www.sub54.shop784.ru,sub54.shop784.ru,28,3,0,0,0,16,2,5,1,0,0,0,3,1027,2349,9,0,0
https://www.sub26.update162.de?q=6501,sub26.update162.de,37,3,0,0,0,18,2,9,1,0,0,0,2,531,4210,4,0,1
https://www.sub48.pay535.io/p707/p102?q=8462,sub48.pay535.io,44,3,0,0,0,15,2,15,1,2,0,1,2,946,5345,12,1,0
https://www.amazon302.jp/p32/p165/p378/p46?q=2458,amazon302.jp,49,2,0,0,0,12,2,17,1,4,1,0,3,920,4123,15,0,1
https://www.sub14.ssl831.de/p308/p371/p284/p275?q=9604,sub14.ssl831.de,54,3,0,0,0,15,2,21,1,4,0,0,2,1077,2510,8,0,1
https://www.update506.org/p437/p789/p950/p955,update506.org,45,2,0,0,0,13,3,15,1,4,0,0,3,1155,6308,5,0,1
https://www.login821.io/p270/p685/p22/p411?q=8220,login821.io,49,2,0,0,0,11,2,18,1,4,1,0,1,1610,4706,8,1,1
https://www.sub32.paypal342.jp/p630?q=1152,sub32.paypal342.jp,42,3,0,0,0,18,2,12,1,1,1,0,0,1027,2829,3,1,1
https://www.sub69.account381.us/p564/p564?q=9642,sub69.account381.us,48,3,0,0,0,19,2,15,1,2,1,0,2,1513,2847,10,1,1
https://www.ebay654.jp,ebay654.jp,22,2,0,0,0,10,2,3,1,0,1,0,3,352,5302,7,0,0
https://www.site387720.org/p85?q=7109,site387720.org,37,2,0,0,0,14,3,12,1,1,0,0,1,1441,6006,4,0,0
https://www.ssl483.br/p10/p255?q=23,ssl483.br,35,2,0,0,0,9,2,10,1,2,0,0,3,1277,2389,3,0,1
https://www.sub63.ssl492.ca/p510/p808,sub63.ssl492.ca,37,3,0,0,0,15,2,11,1,2,3,0,1,847,3949,10,0,1
https://www.sub46.secure986.ca/p480,sub46.secure986.ca,35,3,0,0,1,18,2,8,1,1,0,0,1,2202,3203,11,1,0
https://www.sub14.apple606.org/p444/p463?q=6584,sub14.apple606.org,47,3,0,0,0,18,3,15,1,2,0,0,3,1273,5900,5,0,0
https://www.sub6.ebay907.uk/p949/p432/p719/p656?q=9991,sub6.ebay907.uk,54,3,0,0,0,15,2,20,1,4,0,0,2,2347,4610,12,0,1
https://www.shop87.es/p234/p190/p521/p917,shop87.es,41,2,0,0,0,9,2,14,1,4,0,0,1,2753,2182,10,0,0
https://www.sub9.ssl584.es,sub9.ssl584.es,26,3,0,0,0,14,2,4,1,0,1,0,3,1406,1690,7,0,0
https://www.sub96.shop598.co/p749/p552/p624,sub96.shop598.co,43,3,0,0,0,16,2,14,1,3,1,1,3,519,3767,5,0,1
https://www.ssl200.uk/p471/p33?q=4363,ssl200.uk,37,2,0,0,0,9,2,12,1,2,0,0,3,1219,3575,13,0,0
https://www.sub77.google158.cn/p138?q=1236,sub77.google158.cn,42,3,0,0,0,18,2,12,1,1,0,0,4,68,2155,14,0,1
https://www.sub81.account806.uk/p29/p648/p871/p342,sub81.account806.uk,50,3,0,0,0,19,2,16,1,4,0,0,2,982,3589,12,1,0
https://www.shop501.co/p939,shop501.co,27,2,0,0,0,10,2,6,1,1,0,0,2,245,4327,4,0,0
http://www.sub35.site7449.ca,sub35.site7449.ca,28,3,0,0,0,17,2,6,0,0,0,0,2,342,3001,6,0,1
https://www.sub82.shop893.es/p646/p850/p728/p417?q=4059,sub82.shop893.es,55,3,0,0,0,16,2,21,1,4,0,1,2,1166,3545,3,0,1
https://www.site182545.org/p771/p121/p96/p494,site182545.org,45,2,0,0,0,14,3,17,1,4,0,1,5,93,3330,15,0,0
https://www.sub51.site784783.net/p249,sub51.site784783.net,37,3,0,0,0,20,3,11,1,1,1,0,4,1423,3459,5,0,1
https://www.sub52.account72.ca/p112/p702/p834/p611,sub52.account72.ca,50,3,0,0,0,18,2,16,1,4,0,0,1,145,4740,4,1,1
https://www.amazon950.au/p694/p575,amazon950.au,34,2,0,0,0,12,2,9,1,2,0,0,3,1505,4167,11,0,1
https://www.sub88.paypal114.com,sub88.paypal114.com,31,3,0,0,0,19,3,5,1,0,0,0,4,970,2898,13,1,0
https://www.sub61.site250490.de/p220/p102/p177?q=8870,sub61.site250490.de,53,3,0,0,0,19,2,21,1,3,1,0,4,366,4496,11,0,1
https://www.bank812.co/p778/p12/p868/p569,bank812.co,41,2,0,0,0,10,2,14,1,4,0,0,3,5,2466,9,0,1
https://www.login469.de?q=2929,login469.de,30,2,0,0,0,11,2,7,1,0,1,0,3,900,2192,7,1,1
https://www.sub47.pay133.jp/p865,sub47.pay133.jp,32,3,0,0,0,15,2,8,1,1,1,0,4,674,4689,5,1,0
http://www.sub43.site528864.ru/p183/p434,sub43.site528864.ru,40,3,0,0,0,19,2,14,0,2,1,0,4,283,1696,11,0,0
https://www.sub80.microsoft940.br/p452?q=5138,sub80.microsoft940.br,45,3,0,0,0,21,2,12,1,1,0,0,3,1359,2988,7,0,0
https://www.apple821.jp,apple821.jp,23,2,0,0,1,11,2,3,1,0,0,0,2,964,4904,12,0,1
https://www.paypal471.de/p116/p361,paypal471.de,34,2,0,0,0,12,2,9,1,2,0,0,2,261,5647,6,1,1
https://www.site950736.za/p145/p992/p66/p875,site950736.za,44,2,0,0,0,13,2,17,1,4,0,0,3,1012,4344,14,0,0
https://www.sub27.google718.io/p307/p935/p225/p88?q=9272,sub27.google718.io,56,3,0,0,0,18,2,20,1,4,2,0,2,1244,5155,8,0,1
https://www.sub38.pay692.es/p501/p222,sub38.pay692.es,37,3,0,0,0,15,2,11,1,2,1,0,4,211,4771,14,1,0
http://www.sub80.apple306.au/p158/p939?q=6737,sub80.apple306.au,45,3,0,0,0,17,2,15,0,2,0,0,4,299,1607,14,0,1
https://www.sub84.update332.org,sub84.update332.org,31,3,0,0,0,19,3,5,1,0,0,0,3,1423,3515,7,0,0
https://www.sub16.update172.org/p922/p555?q=5613,sub16.update172.org,48,3,0,0,0,19,3,15,1,2,1,0,4,1401,3897,11,0,1
http://www.sub56.site76149.jp/p951,sub56.site76149.jp,34,3,0,0,0,18,2,10,0,1,0,0,2,2278,4273,6,0,0
https://www.shop481.in/p449/p238,shop481.in,32,2,0,0,0,10,2,9,1,2,0,0,2,1552,529,14,0,0
https://www.facebook864.uk?q=3582,facebook864.uk,33,2,0,0,0,14,2,7,1,0,0,0,2,2434,4092,4,0,1
http://www.sub92.facebook621.es/p780/p318/p180/p550,sub92.facebook621.es,51,3,0,0,0,20,2,17,0,4,1,0,1,593,1047,7,0,1
https://www.sub34.paypal887.za/p194/p266/p131,sub34.paypal887.za,45,3,0,0,0,18,2,14,1,3,0,0,3,906,5488,4,1,0
https://www.ebay710.au/p226/p520/p722,ebay710.au,37,2,0,0,0,10,2,12,1,3,0,1,3,2467,4098,7,0,1
https://www.sub92.bank860.de?q=546,sub92.bank860.de,34,3,0,0,0,16,2,8,1,0,0,0,4,651,2974,3,0,1
http://www.update936.uk/p70/p550/p424,update936.uk,37,2,0,0,0,12,2,11,0,3,0,0,2,1594,3422,8,0,1
https://www.google447.uk/p993/p94/p482?q=5460,google447.uk,45,2,0,0,0,12,2,15,1,3,0,0,3,1301,5581,9,0,0
https://www.microsoft83.uk/p545/p736/p307/p184,microsoft83.uk,46,2,0,0,0,14,2,14,1,4,0,0,3,1367,4696,8,0,1
https://www.sub19.apple636.de/p692/p615?q=2970,sub19.apple636.de,46,3,0,0,0,17,2,15,1,2,0,0,3,1881,4190,11,0,0
https://www.facebook916.es/p670/p546/p508/p765,facebook916.es,46,2,0,0,0,14,2,15,1,4,1,0,2,2060,3400,11,0,1
https://www.sub50.ssl839.fr/p429/p989/p549/p704,sub50.ssl839.fr,47,3,0,0,0,15,2,17,1,4,1,0,2,2259,2129,4,0,1
https://www.sub1.facebook330.jp,sub1.facebook330.jp,31,3,0,0,0,19,2,4,1,0,1,1,3,1363,4433,10,0,0
https://www.site718789.br?q=9619,site718789.br,32,2,0,0,0,13,2,10,1,0,0,0,2,1184,970,10,0,0
https://www.facebook989.de/p801/p648,facebook989.de,36,2,0,0,0,14,2,9,1,2,0,0,2,1406,3083,6,0,0
https://www.sub36.pay354.jp/p706/p633/p250,sub36.pay354.jp,42,3,0,0,0,15,2,14,1,3,0,0,1,1177,4731,12,1,1
https://www.shop694.co/p939/p154/p114,shop694.co,37,2,0,0,0,10,2,12,1,3,0,0,3,794,2954,8,0,1
https://www.update683.br/p846/p821?q=6313,update683.br,41,2,0,0,1,12,2,13,1,2,0,0,1,425,3742,8,0,1
https://www.sub70.amazon387.cn/p956/p330/p891?q=3912,sub70.amazon387.cn,52,3,0,0,0,18,2,18,1,3,0,0,3,838,3673,3,0,1
https://www.sub40.pay949.io,sub40.pay949.io,27,3,0,0,0,15,2,5,1,0,0,0,3,941,2651,5,1,0
http://www.sub55.login917.de/p871?q=508,sub55.login917.de,39,3,0,0,0,17,2,11,0,1,1,1,3,394,4454,3,1,1
http://www.login748.in/p60?q=7118,login748.in,33,2,0,0,0,11,2,9,0,1,0,1,3,2196,3856,13,1,0
http://www.sub14.apple139.cn/p350/p638?q=7616,sub14.apple139.cn,45,3,0,0,0,17,2,15,0,2,0,0,2,807,2701,10,0,1
http://www.sub59.facebook974.br/p99/p848/p85?q=9181,sub59.facebook974.br,51,3,0,0,0,20,2,16,0,3,2,0,4,1001,4110,11,0,0
http://www.sub13.secure140.uk/p821/p181/p433/p860,sub13.secure140.uk,49,3,0,0,0,18,2,17,0,4,0,0,2,240,3747,11,1,0
https://www.sub60.amazon698.fr/p263/p143/p285/p503?q=4717,sub60.amazon698.fr,57,3,0,0,0,18,2,21,1,4,2,0,3,97,5116,6,0,0
https://www.apple931.org/p309/p470/p659/p988?q=7847,apple931.org,51,2,0,0,0,12,3,19,1,4,0,0,3,1786,4168,14,0,0
https://www.pay122.fr/p640/p515/p969,pay122.fr,36,2,0,0,0,9,2,12,1,3,2,0,4,740,3520,13,1,0
http://www.sub35.amazon215.com/p103,sub35.amazon215.com,35,3,0,0,0,19,3,8,0,1,0,0,3,254,1809,11,0,0
https://www.sub32.amazon210.co/p907/p418?q=8637,sub32.amazon210.co,47,3,0,0,0,18,2,15,1,2,0,0,4,933,4309,5,0,0
http://www.sub36.facebook391.co/p983/p52/p157/p908,sub36.facebook391.co,50,3,0,0,0,20,2,16,0,4,0,0,4,544,2643,7,0,1
https://www.login775.net/p853/p532/p481/p341?q=9709,login775.net,51,2,0,0,0,12,3,19,1,4,0,0,3,1203,3302,5,1,0
