url,url_len,count_dot,count_hyphen,has_at,has_ip,domain_len,tld_len,count_digits,https,num_subdirs,forms_count,password_field,external_resources,label,is_tamilnadu
https://www.chennai558.com/path?q=434,37,2,0,0,0,18,3,6,1,3,0,0,4,0,1
https://www.chennai784.com/path?q=115,37,2,0,0,0,18,3,6,1,3,1,0,1,0,1
https://www.tn721.com/path?q=893,32,2,0,0,0,13,3,6,1,3,0,0,1,0,1
https://www.madurai885.com/path?q=794,37,2,0,0,0,18,3,6,1,3,0,0,4,1,1
https://www.chennai590.com/path?q=326,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.tn839.com/path?q=328,32,2,0,0,0,13,3,6,1,3,0,0,2,0,1
https://www.tn688.com/path?q=390,32,2,0,0,0,13,3,6,1,3,1,0,2,0,1
https://www.madurai538.com/path?q=326,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.chennai427.com/path?q=418,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.chennai148.com/path?q=825,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.tn81.com/path?q=944,31,2,0,0,0,12,3,5,1,3,0,0,1,1,1
https://www.madurai602.com/path?q=741,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.tn573.com/path?q=222,32,2,0,0,0,13,3,6,1,3,1,0,3,0,1
https://www.chennai619.com/path?q=720,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai290.com/path?q=389,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.madurai740.com/path?q=480,37,2,0,0,0,18,3,6,1,3,1,0,4,1,1
https://www.madurai860.com/path?q=327,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.tn967.com/path?q=701,32,2,0,0,0,13,3,6,1,3,1,0,4,1,1
https://www.tn758.com/path?q=502,32,2,0,0,0,13,3,6,1,3,1,0,2,1,1
https://www.madurai361.com/path?q=173,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.tn50.com/path?q=782,31,2,0,0,0,12,3,5,1,3,1,0,3,0,1
https://www.tn237.com/path?q=69,31,2,0,0,0,13,3,5,1,3,0,0,3,0,1
https://www.chennai155.com/path?q=9,35,2,0,0,0,18,3,4,1,3,0,0,4,1,1
https://www.tn683.com/path?q=956,32,2,0,0,0,13,3,6,1,3,0,0,2,1,1
https://www.tn500.com/path?q=16,31,2,0,0,0,13,3,5,1,3,0,0,3,0,1
https://www.tn441.com/path?q=825,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.tn778.com/path?q=32,31,2,0,0,0,13,3,5,1,3,0,0,1,0,1
https://www.chennai176.com/path?q=84,36,2,0,0,0,18,3,5,1,3,0,0,2,0,1
https://www.tn804.com/path?q=339,32,2,0,0,0,13,3,6,1,3,1,0,3,1,1
https://www.chennai909.com/path?q=580,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.madurai841.com/path?q=729,37,2,0,0,0,18,3,6,1,3,0,0,1,0,1
https://www.madurai758.com/path?q=143,37,2,0,0,0,18,3,6,1,3,0,0,1,1,1
https://www.madurai706.com/path?q=741,37,2,0,0,0,18,3,6,1,3,0,0,0,1,1
https://www.madurai629.com/path?q=977,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai335.com/path?q=30,36,2,0,0,0,18,3,5,1,3,0,0,0,1,1
https://www.tn280.com/path?q=802,32,2,0,0,0,13,3,6,1,3,2,0,4,1,1
https://www.tn600.com/path?q=676,32,2,0,0,0,13,3,6,1,3,0,0,3,1,1
https://www.tn158.com/path?q=757,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.madurai277.com/path?q=104,37,2,0,0,0,18,3,6,1,3,1,0,1,1,1
https://www.chennai923.com/path?q=572,37,2,0,0,0,18,3,6,1,3,0,0,3,1,1
https://www.tn998.com/path?q=608,32,2,0,0,0,13,3,6,1,3,1,0,1,1,1
https://www.chennai649.com/path?q=502,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai403.com/path?q=373,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai473.com/path?q=965,37,2,0,0,0,18,3,6,1,3,0,0,1,1,1
https://www.chennai215.com/path?q=448,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai299.com/path?q=851,37,2,0,0,0,18,3,6,1,3,0,0,0,0,1
https://www.chennai71.com/path?q=838,36,2,0,0,0,17,3,5,1,3,0,0,2,1,1
https://www.madurai815.com/path?q=418,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.tn512.com/path?q=142,32,2,0,0,0,13,3,6,1,3,0,0,2,1,1
https://www.tn311.com/path?q=247,32,2,0,0,0,13,3,6,1,3,0,0,2,1,1
https://www.chennai434.com/path?q=808,37,2,0,0,0,18,3,6,1,3,0,0,1,1,1
https://www.chennai429.com/path?q=556,37,2,0,0,0,18,3,6,1,3,1,0,2,0,1
https://www.madurai550.com/path?q=608,37,2,0,0,0,18,3,6,1,3,0,0,1,1,1
https://www.tn937.com/path?q=87,31,2,0,0,0,13,3,5,1,3,0,1,1,0,1
https://www.tn681.com/path?q=363,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.tn663.com/path?q=409,32,2,0,0,0,13,3,6,1,3,0,0,3,0,1
https://www.madurai340.com/path?q=988,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai441.com/path?q=108,37,2,0,0,0,18,3,6,1,3,1,0,3,1,1
https://www.chennai590.com/path?q=226,37,2,0,0,0,18,3,6,1,3,0,0,1,1,1
https://www.chennai146.com/path?q=356,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai212.com/path?q=533,37,2,0,0,0,18,3,6,1,3,1,0,3,1,1
https://www.chennai464.com/path?q=326,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.madurai728.com/path?q=117,37,2,0,0,0,18,3,6,1,3,1,0,2,0,1
https://www.tn112.com/path?q=693,32,2,0,0,0,13,3,6,1,3,1,0,3,0,1
https://www.madurai169.com/path?q=952,37,2,0,0,0,18,3,6,1,3,1,0,2,1,1
https://www.chennai250.com/path?q=528,37,2,0,0,0,18,3,6,1,3,0,0,2,0,1
https://www.chennai629.com/path?q=904,37,2,0,0,0,18,3,6,1,3,0,0,2,1,1
https://www.chennai220.com/path?q=210,37,2,0,0,0,18,3,6,1,3,0,0,3,0,1
https://www.madurai816.com/path?q=64,36,2,0,0,0,18,3,5,1,3,1,0,5,0,1
https://www.tn321.com/path?q=611,32,2,0,0,0,13,3,6,1,3,2,0,3,1,1
https://www.tn723.com/path?q=819,32,2,0,0,0,13,3,6,1,3,2,0,2,1,1
https://www.tn954.com/path?q=177,32,2,0,0,0,13,3,6,1,3,1,0,2,0,1
https://www.madurai780.com/path?q=225,37,2,0,0,0,18,3,6,1,3,0,1,2,0,1
https://www.madurai508.com/path?q=562,37,2,0,0,0,18,3,6,1,3,0,1,2,0,1
